user_id,joke_id,rating
81,99,-7.7
24,99,1.59
16,99,-3.33
9,99,0.0
58,99,6.67
23,99,3.41
109,99,0.0
69,99,-3.19
102,99,-3.05
37,99,-2.42
16,99,4.25
44,99,2.85
22,99,3.64
11,99,-2.76
6,99,-2.85
1,99,-2.85
74,99,0.0
28,99,-2.91
7,99,0.0
13,99,-1.77
43,99,2.36
126,99,1.3
19,99,2.11
57,99,4.02
12,99,-3.19
35,99,-3.46
26,99,1.7
24,99,-3.29
11,99,4.54
25,99,2.5
16,99,-9.23
14,99,0.0
77,99,0.0
69,99,-3.11
11,99,-3.01
22,99,0.0
98,99,5.41
43,99,-10.0
11,99,-9.31
72,99,3.25
61,99,0.0
22,99,-1.75
36,99,4.55
68,99,3.46
126,99,8.01
104,99,0.0
10,99,-10.0
136,99,-1.06
13,99,0.0
35,99,0.0
44,99,6.71
16,99,0.0
7,99,-2.98
9,99,-1.32
123,99,2.46
16,99,0.0
86,99,0.0
26,99,-8.56
44,99,3.46
20,99,4.63
36,99,1.63
35,99,2.48
11,99,2.3
29,99,-4.09
66,99,-3.07
8,99,1.61
113,99,3.92
10,99,0.0
40,99,1.02
94,99,5.04
19,99,1.87
63,99,5.98
87,99,4.13
64,99,8.52
13,99,-8.25
6,99,-5.96
43,99,6.83
8,99,6.12
7,99,-3.92
25,99,0.0
64,99,6.59
12,99,0.0
11,99,7.76
32,99,4.02
27,99,1.59
116,99,-5.12
56,99,-4.86
11,99,-2.6
115,99,0.0
90,99,-2.11
20,99,-0.68
125,99,0.0
45,99,4.23
22,99,-9.55
127,99,5.12
71,99,2.07
15,99,6.96
28,99,-9.72
16,99,3.11
43,99,-3.65
19,99,0.0
6,99,-3.43
38,99,-4.27
10,99,2.46
1,99,-3.43
5,99,0.0
92,99,0.0
37,99,3.76
103,99,5.45
6,99,-0.8
25,99,7.3
105,99,10.0
12,99,3.82
9,99,9.72
11,99,2.07
19,99,3.33
47,99,2.52
28,99,1.71
124,99,4.53
105,99,1.85
118,99,0.0
108,99,4.72
8,99,-6.14
8,99,0.0
12,99,-10.0
10,99,4.72
50,99,1.26
59,99,0.0
121,99,0.0
24,99,4.21
11,99,-4.39
40,99,10.0
21,99,-7.72
12,99,0.0
47,99,3.98
15,99,2.13
17,99,4.88
12,99,-10.0
39,99,0.45
26,99,0.35
13,99,0.0
109,99,0.0
20,99,-1.79
68,99,8.79
24,99,-4.11
87,99,8.96
44,99,7.01
23,99,-4.78
36,99,0.0
25,99,9.43
25,99,3.96
76,99,-4.92
7,99,-2.36
122,99,3.01
18,99,-1.61
77,99,8.13
17,99,-8.86
43,99,7.76
27,99,0.0
23,99,0.0
72,99,0.0
19,99,0.0
79,99,3.26
55,99,11.379999999999999
22,99,3.56
6,99,1.79
6,99,7.36
34,99,3.09
17,99,0.0
98,99,0.0
102,99,0.0
10,99,-8.94
21,99,-0.8
19,99,4.45
19,99,4.19
8,99,-6.42
24,99,9.59
8,99,3.82
13,99,5.53
19,99,6.71
89,99,3.25
11,99,0.83
12,99,-1.46
15,99,0.0
7,99,0.93
136,99,0.0
66,99,0.0
96,99,0.0
58,99,5.25
102,99,-8.5
15,99,1.22
28,99,-6.98
37,99,5.57
35,99,0.89
100,99,2.06
50,99,0.0
57,99,-2.52
65,99,0.0
37,99,0.98
42,99,0.0
45,99,0.0
130,99,0.0
136,99,-2.8
10,99,3.94
6,99,-6.1
9,99,0.81
25,99,4.02
78,99,1.97
81,99,-9.15
16,99,2.56
24,99,6.79
37,99,5.91
47,99,-1.71
113,99,0.0
25,99,4.63
71,99,3.01
42,99,-5.28
6,99,-5.59
97,99,4.8
59,99,2.26
70,99,-4.76
66,99,2.72
9,99,0.91
51,99,-7.2
7,99,9.76
13,99,8.94
15,99,4.89
17,99,5.53
8,99,4.76
7,99,-5.9
12,99,1.1
16,99,9.82
10,99,-5.35
6,99,2.97
12,99,2.28
50,99,0.0
10,99,4.48
52,99,-5.98
80,99,-10.0
13,99,0.0
28,99,2.93
19,99,3.33
10,99,5.0
39,99,0.0
72,99,0.0
17,99,0.0
9,99,9.31
35,99,0.0
30,99,0.0
8,99,0.0
11,99,-1.99
15,99,4.37
17,99,0.0
21,99,0.0
71,99,2.03
11,99,-5.35
29,99,-8.79
19,99,8.27
83,99,3.66
10,99,2.28
30,99,0.0
55,99,-5.28
94,99,-0.51
122,99,-5.06
112,99,-1.0
122,99,3.94
58,99,4.76
6,99,0.0
41,99,-4.73
53,99,6.38
50,99,7.2
34,99,8.74
7,99,5.67
26,99,10.0
90,99,1.69
99,99,9.98
24,99,0.0
47,99,5.2
5,99,-1.95
63,99,1.87
14,99,0.0
19,99,0.0
34,99,-2.68
51,99,7.64
16,99,2.6
46,99,0.0
85,99,0.0
39,99,4.39
117,99,0.0
102,99,-9.57
100,99,-3.88
14,99,0.0
18,99,3.94
25,99,0.0
25,99,-9.41
45,99,-7.93
13,99,1.3
59,99,5.83
19,99,0.16
97,99,2.05
38,99,0.0
92,99,-10.0
13,99,-4.43
23,99,1.46
39,99,1.12
17,99,-5.24
21,99,7.15
53,99,3.21
105,99,3.98
16,99,3.78
14,99,5.37
8,99,0.0
10,99,-2.07
31,99,6.2
16,99,0.0
30,99,-2.11
7,99,0.0
14,99,4.02
24,99,1.4
24,99,6.63
116,99,4.76
12,99,1.18
38,99,-5.08
99,99,0.0
31,99,2.24
17,99,7.83
15,99,4.41
67,99,2.24
9,99,-3.21
7,99,3.25
54,99,-2.07
93,99,-0.85
25,99,-8.8
14,99,-5.14
12,99,0.0
30,99,1.0
54,99,0.0
26,99,-3.54
46,99,2.48
60,99,1.59
26,99,-1.38
80,99,-0.58
49,99,1.63
45,99,10.0
54,99,3.13
11,99,5.89
7,99,0.0
76,99,-2.11
23,99,0.0
38,99,-1.54
16,99,7.05
20,99,1.75
24,99,1.59
55,99,5.73
49,99,-9.23
33,99,7.07
94,99,2.85
11,99,0.0
13,99,-0.81
122,99,1.06
11,99,-6.43
18,99,7.69
25,99,6.44
75,99,0.43
104,99,10.0
8,99,4.43
7,99,4.8
21,99,2.99
85,99,-10.0
64,99,0.0
11,99,-7.78
8,99,4.55
31,99,6.63
10,99,3.6
39,99,-3.57
19,99,5.19
20,99,3.36
8,99,0.0
21,99,5.96
108,99,0.0
58,99,5.53
73,99,-10.0
32,99,-1.63
19,99,-1.87
91,99,-4.82
24,99,1.83
12,99,0.0
22,99,0.89
17,99,4.07
58,99,4.66
31,99,0.0
50,99,6.44
37,99,5.67
65,99,0.0
8,99,0.0
23,99,5.34
45,99,7.56
59,99,2.17
114,99,2.3
92,99,3.84
40,99,2.64
10,99,0.0
10,99,2.93
27,99,-7.26
15,99,-9.72
10,99,-3.41
21,99,2.93
17,99,3.35
37,99,-4.52
30,99,1.38
90,99,-10.0
80,99,1.26
10,99,1.95
8,99,2.28
31,99,0.0
11,99,5.28
13,99,9.51
49,99,0.0
35,99,2.13
116,99,2.15
7,99,4.23
11,99,6.18
29,99,-9.55
7,99,0.0
55,99,2.62
21,99,4.02
18,99,-3.46
9,99,0.0
35,99,10.0
14,99,10.0
16,99,10.0
124,99,3.66
58,99,0.0
20,99,-4.59
22,99,2.8
120,99,1.54
78,99,1.1
1,99,1.1
101,99,1.52
96,99,0.0
39,99,1.69
5,99,3.21
105,99,-4.96
58,99,1.04
13,99,-0.45
33,99,0.0
36,99,10.0
17,99,1.92
16,99,5.16
15,99,2.2
28,99,4.51
28,99,0.0
42,99,0.0
69,99,2.32
15,99,-10.0
42,99,0.0
8,99,1.22
42,99,3.13
19,99,-10.0
12,99,1.91
33,99,2.48
21,99,5.47
5,99,-2.6
120,99,0.0
47,99,3.83
14,99,4.67
31,99,1.79
108,99,4.8
27,99,4.67
42,99,10.0
24,99,3.78
8,99,1.14
11,99,2.13
26,99,1.71
85,99,0.0
19,99,-6.34
24,99,-7.26
41,99,5.02
48,99,2.65
88,99,1.75
20,99,5.43
13,99,-2.34
82,99,0.0
24,99,1.34
28,99,0.0
18,99,2.66
13,99,5.34
79,99,3.33
19,99,-5.85
54,99,5.79
30,99,8.91
43,99,4.07
33,99,3.48
28,99,2.93
31,99,5.91
16,99,5.14
84,99,0.99
12,99,-10.0
21,99,-0.78
30,99,8.7
32,99,0.0
87,99,-2.76
35,99,1.14
21,99,1.34
51,99,3.64
8,99,-9.74
36,99,-10.0
28,99,-4.88
61,99,-9.15
67,99,-5.89
21,99,-1.36
13,99,1.84
6,99,8.54
18,99,-1.38
23,99,2.11
33,99,0.0
26,99,6.99
76,99,8.94
107,99,0.0
45,99,4.88
16,99,-9.35
45,99,5.77
49,99,-6.85
39,99,1.73
40,99,6.89
18,99,8.92
43,99,0.0
11,99,-2.8
72,99,0.0
45,99,0.0
54,99,10.0
81,99,-2.11
120,99,6.75
13,99,-5.16
8,99,-2.3
37,99,-4.72
20,99,4.35
27,99,8.17
18,99,-5.61
22,99,-2.91
18,99,0.0
14,99,2.01
37,99,-5.93
67,99,0.89
117,99,-4.92
82,99,3.85
41,99,1.54
14,99,5.69
27,99,3.31
6,99,-10.0
119,99,1.14
41,99,-5.19
25,99,6.99
34,99,6.68
31,99,0.0
40,99,1.76
29,99,6.47
6,99,-9.72
58,99,10.0
97,99,-2.03
13,99,10.0
20,99,0.0
31,99,2.27
9,99,0.0
64,99,2.8
75,99,2.44
24,99,-6.91
81,99,0.0
22,99,-9.88
67,99,-8.39
7,99,6.3
7,99,-7.44
13,99,6.34
11,99,2.24
22,99,-2.85
17,99,0.0
5,99,1.95
114,99,-3.94
33,99,2.44
19,99,0.0
36,99,-6.46
55,99,1.55
106,99,1.16
8,99,-2.85
63,99,2.03
31,99,9.31
8,99,3.25
13,99,-1.89
54,99,0.0
31,99,2.56
10,99,1.79
121,99,0.0
7,99,-1.4
21,99,1.91
24,99,0.0
23,99,6.83
24,99,0.0
29,99,2.11
15,99,0.0
61,99,-7.48
11,99,-10.0
21,99,-2.24
23,99,4.31
35,99,0.0
35,99,0.0
5,99,0.91
32,99,9.82
11,99,5.12
8,99,2.52
96,99,5.16
7,99,0.0
12,99,2.2
87,99,4.35
35,99,1.48
19,99,0.0
15,99,10.0
12,99,4.72
56,99,-1.63
17,99,3.94
125,99,0.0
24,99,2.56
20,99,0.93
31,99,6.99
33,99,-4.4
7,99,-3.82
74,99,2.13
22,99,5.61
10,99,0.0
46,99,2.07
20,99,10.0
17,99,4.31
41,99,2.4
15,99,-4.91
25,99,0.0
35,99,0.0
21,99,-6.129999999999999
16,99,0.0
28,99,0.0
8,99,0.0
90,99,0.0
42,99,1.26
13,99,0.0
43,99,3.35
11,99,10.0
53,99,-2.85
33,99,0.49
13,99,-2.3
27,99,0.0
29,99,0.62
11,99,-7.62
33,99,5.0
72,99,4.23
67,99,0.0
15,99,2.95
28,99,0.0
83,99,0.0
113,99,-3.41
114,99,-9.58
72,99,-4.61
11,99,2.29
56,99,6.38
123,99,-9.67
10,99,4.11
56,99,-2.89
7,99,0.52
9,99,0.0
24,99,2.76
12,99,0.0
6,99,3.06
68,99,4.84
45,99,2.48
8,99,-3.19
15,99,-1.75
53,99,0.0
86,99,1.69
24,99,2.42
26,99,0.0
11,99,-7.99
27,99,1.87
48,99,0.0
12,99,10.0
14,99,-3.66
56,99,-7.2
6,99,-4.33
69,99,10.0
13,99,-6.08
8,99,10.0
24,99,0.0
10,99,0.0
7,99,3.6
17,99,0.6
35,99,-3.74
12,99,-6.81
78,99,0.85
44,99,-1.1
14,99,6.34
7,99,2.56
30,99,0.0
110,99,-7.89
11,99,6.99
59,99,0.83
43,99,3.88
70,99,6.65
99,99,3.83
24,99,0.0
12,99,2.93
54,99,-6.05
21,99,0.0
21,99,0.0
7,99,-8.62
103,99,0.0
17,99,3.8
28,99,-10.0
85,99,-6.22
58,99,6.06
21,99,1.44
48,99,0.0
39,99,2.6
4,99,-9.11
36,99,0.0
113,99,-4.85
42,99,0.0
62,99,7.12
40,99,0.0
18,99,-1.71
12,99,10.0
52,99,-4.22
33,99,1.66
78,99,4.93
21,99,0.0
17,99,-10.0
19,99,0.0
18,99,3.25
19,99,-5.49
36,99,1.37
64,99,-3.8
8,99,-5.47
49,99,-10.0
21,99,3.98
14,99,-1.63
27,99,4.27
55,99,3.56
57,99,7.73
27,99,-5.04
5,99,0.62
39,99,0.0
25,99,0.0
17,99,10.0
12,99,2.85
69,99,-7.82
42,99,1.17
14,99,1.59
9,99,-1.64
43,99,7.32
24,99,-10.0
9,99,-2.95
17,99,6.2
15,99,5.32
13,99,-3.59
13,99,-3.33
12,99,-3.64
37,99,0.53
18,99,0.0
6,99,0.0
17,99,4.61
6,99,-6.87
13,99,0.0
101,99,-9.73
7,99,3.31
51,99,2.89
17,99,-5.67
98,99,9.19
108,99,2.75
11,99,7.01
11,99,5.74
7,99,-4.78
11,99,0.85
7,99,-6.65
31,99,0.0
11,99,-5.77
63,99,-10.0
5,99,4.54
9,99,-4.65
8,99,10.0
8,99,-5.72
39,99,1.78
15,99,2.05
28,99,0.0
69,99,-8.03
101,99,0.0
28,99,0.0
12,99,5.73
9,99,-4.53
31,99,4.49
7,99,0.0
23,99,-3.17
48,99,0.0
11,99,4.92
110,99,2.56
17,99,4.71
14,99,2.49
50,99,1.21
19,99,0.0
35,99,2.05
23,99,0.0
49,99,-1.87
67,99,2.26
47,99,0.0
26,99,0.0
44,99,-2.36
3,99,1.4
54,99,6.21
8,99,2.68
107,99,0.0
107,99,0.0
95,99,-2.44
16,99,0.0
33,99,3.13
11,99,-6.26
17,99,1.46
61,99,2.44
6,99,-9.56
56,99,5.28
20,99,-5.64
22,99,4.15
8,99,-5.96
13,99,0.0
26,99,2.77
17,99,-1.42
18,99,0.0
123,99,0.0
28,99,0.0
39,99,0.0
16,99,5.98
8,99,0.0
9,99,5.18
20,99,4.75
15,99,2.05
73,99,4.15
16,99,1.33
23,99,-7.84
30,99,4.69
1,99,4.69
18,99,0.0
16,99,3.51
18,99,-0.9
8,99,-5.72
18,99,10.0
14,99,5.21
26,99,-3.71
44,99,5.85
12,99,-5.19
41,99,0.0
7,99,0.0
21,99,1.61
30,99,5.5
34,99,0.0
33,99,0.65
11,99,3.19
9,99,3.94
14,99,0.0
56,99,0.71
29,99,8.94
49,99,-5.04
38,99,0.0
19,99,3.31
99,99,0.0
34,99,7.8
109,99,3.8
28,99,2.12
51,99,0.0
15,99,-1.96
55,99,6.51
87,99,0.0
7,99,3.51
10,99,6.29
7,99,5.69
9,99,3.1
26,99,5.84
25,99,-3.4
21,99,0.0
50,99,10.0
7,99,-4.34
10,99,0.53
73,99,0.85
21,99,0.0
22,99,3.82
90,99,-1.67
108,99,0.49
22,99,6.05
82,99,-4.76
44,99,-8.87
107,99,0.0
35,99,0.0
32,99,0.0
73,99,7.97
20,99,8.7
99,99,3.7
53,99,0.0
7,99,0.0
13,99,0.0
118,99,0.0
30,99,6.26
47,99,-1.91
136,99,-10.0
40,99,9.11
50,99,10.0
114,99,-1.34
9,99,0.0
30,99,0.08
35,99,4.84
4,99,5.53
9,99,-3.96
127,99,6.63
25,99,0.0
9,99,-0.89
10,99,-4.78
49,99,0.0
54,99,3.05
34,99,-7.41
8,99,2.54
31,99,-4.59
13,99,5.08
9,99,3.05
34,99,2.56
22,99,4.53
9,99,4.23
37,99,4.41
27,99,5.99
103,99,1.93
8,99,10.0
57,99,9.01
63,99,9.17
59,99,-8.59
22,99,0.0
51,99,0.0
7,99,1.5
14,99,0.0
8,99,1.99
19,99,-2.56
62,99,3.1
20,99,0.94
12,99,1.67
24,99,1.18
16,99,-5.0
60,99,2.32
7,99,0.0
48,99,2.93
27,99,4.99
110,99,-3.56
24,99,1.93
28,99,-5.91
51,99,0.0
127,99,0.0
71,99,0.0
16,99,-8.58
42,99,5.79
12,99,0.0
17,99,3.54
8,99,6.8
31,99,-1.62
31,99,-7.63
25,99,2.72
9,99,-0.8
12,99,5.31
33,99,-5.33
30,99,3.08
36,99,6.02
69,99,7.66
30,99,-0.73
19,99,0.55
12,99,-5.98
49,99,-8.29
33,99,4.84
8,99,4.78
28,99,-7.91
59,99,9.07
45,99,2.28
129,99,0.0
20,99,1.51
49,99,-9.76
45,99,-3.46
54,99,0.59
8,99,0.0
25,99,0.0
16,99,2.66
51,99,5.51
41,99,-3.77
16,99,2.63
34,99,4.02
17,99,-3.29
115,99,0.0
9,99,10.0
10,99,-1.14
6,99,-1.42
32,99,6.6
38,99,4.06
11,99,-5.41
12,99,-10.0
15,99,4.35
21,99,2.48
13,99,0.0
36,99,-1.87
15,99,-4.92
14,99,0.0
15,99,5.91
14,99,-1.79
14,99,2.97
34,99,3.84
36,99,4.05
59,99,0.0
7,99,-2.4
8,99,-9.7
24,99,-8.84
11,99,-5.22
83,99,-5.24
13,99,0.0
40,99,3.24
8,99,10.0
18,99,4.98
100,99,-9.09
45,99,0.0
74,99,5.41
53,99,-9.81
5,99,-10.0
7,99,-4.58
22,99,-5.09
45,99,0.0
54,99,0.0
5,99,0.0
24,99,5.98
38,99,0.0
46,99,0.0
23,99,3.99
10,99,10.0
8,99,-10.0
37,99,0.0
61,99,0.0
10,99,4.15
16,99,-10.0
58,99,10.0
50,99,3.86
17,99,5.37
9,99,3.75
26,99,0.0
24,99,-2.44
84,99,-5.31
68,99,0.0
108,99,0.0
58,99,0.0
10,99,-3.66
10,99,-3.03
23,99,-5.54
45,99,-10.0
24,99,0.0
16,99,1.71
14,99,0.0
21,99,-7.66
13,99,-5.74
26,99,0.0
36,99,2.73
13,99,-3.86
16,99,2.48
7,99,0.52
8,99,0.0
13,99,-7.39
45,99,-4.95
12,99,-4.78
36,99,4.88
8,99,10.0
14,99,1.2
24,99,0.0
53,99,-0.33
8,99,2.97
8,99,0.0
10,99,2.97
11,99,2.24
5,99,0.0
45,99,0.0
7,99,0.0
33,99,10.0
71,99,-0.77
121,99,1.71
97,99,-2.11
6,99,-10.0
35,99,-10.0
7,99,0.0
10,99,0.0
11,99,-1.71
25,99,-0.61
31,99,0.0
10,99,-5.42
8,99,-9.43
52,99,0.0
24,99,4.59
100,99,0.0
82,99,0.0
13,99,1.46
6,99,-2.37
55,99,-0.82
62,99,8.05
11,99,4.57
20,99,3.09
18,99,5.53
18,99,3.69
33,99,4.93
17,99,-1.46
7,99,8.37
77,99,3.05
11,99,2.27
25,99,-8.53
15,99,10.0
22,99,1.28
15,99,9.59
24,99,4.23
14,99,2.44
33,99,-6.03
26,99,4.13
23,99,1.67
10,99,9.37
13,99,-1.06
27,99,-6.14
11,99,0.0
15,99,-9.44
21,99,-4.3
11,99,0.68
114,99,0.0
8,99,0.0
109,99,-1.34
25,99,0.0
8,99,1.32
30,99,5.26
9,99,1.73
7,99,2.26
24,99,6.01
10,99,-3.73
35,99,0.0
65,99,8.13
83,99,-2.28
11,99,3.66
58,99,-2.89
12,99,5.66
13,99,-3.52
16,99,1.23
23,99,2.72
6,99,-3.66
6,99,2.97
17,99,0.85
110,99,-2.85
18,99,0.0
30,99,0.0
56,99,-8.21
23,99,-7.11
20,99,-1.37
5,99,-10.0
37,99,-3.7
12,99,-10.0
28,99,2.08
34,99,0.0
20,99,0.0
15,99,1.67
21,99,1.95
22,99,1.71
50,99,0.75
15,99,-1.03
60,99,-9.66
23,99,-10.0
58,99,0.75
20,99,-3.54
20,99,0.0
13,99,0.0
17,99,0.0
112,99,0.85
40,99,-2.89
49,99,3.78
74,99,10.0
8,99,6.22
47,99,2.46
100,99,9.13
25,99,0.43
12,99,0.0
98,99,5.57
90,99,-3.17
47,99,-9.04
25,99,10.0
9,99,0.0
81,99,0.0
48,99,7.44
9,99,0.6
29,99,0.0
56,99,-8.79
8,99,-10.0
22,99,-1.34
6,99,0.0
22,99,-9.17
18,99,4.07
27,99,-10.0
75,99,0.53
32,99,0.0
20,99,9.88
20,99,-10.0
14,99,-10.0
29,99,0.0
15,99,2.66
19,99,-2.18
26,99,-2.44
91,99,-4.93
18,99,-1.08
6,99,7.39
18,99,-5.16
63,99,-3.12
9,99,2.2
35,99,-9.71
23,99,5.2
89,99,5.87
16,99,-9.45
7,99,0.71
59,99,-8.66
7,99,-3.2
32,99,3.46
48,99,0.0
125,99,-10.0
13,99,3.86
46,99,4.19
102,99,6.36
83,99,4.72
7,99,-4.94
9,99,1.1
11,99,-4.1
15,99,8.91
33,99,-2.93
67,99,3.29
51,99,0.0
6,99,-6.46
9,99,-2.25
50,99,-2.52
27,99,0.0
64,99,3.5
112,99,9.57
100,99,7.66
45,99,-3.86
121,99,-5.55
28,99,0.0
42,99,-0.9000000000000004
84,99,2.34
110,99,10.0
31,99,-10.0
120,99,0.0
107,99,0.0
61,99,0.0
38,99,8.6
63,99,0.0
78,99,0.0
89,99,0.0
108,99,1.63
29,99,0.0
74,99,-0.89
57,99,-3.01
119,99,2.44
91,99,-0.77
95,99,-4.37
38,99,-2.76
68,99,-9.51
87,99,2.32
85,99,-4.47
136,99,-6.2
96,99,0.0
41,99,-8.38
79,99,-8.86
28,99,0.12
127,99,-9.64
72,99,0.77
122,99,-6.73
67,99,-10.0
89,99,1.38
70,99,0.0
63,99,4.78
126,99,0.0
81,99,0.0
82,99,9.39
120,99,-6.18
111,99,-5.29
112,99,1.54
74,99,1.26
65,99,-1.89
100,99,-9.43
86,99,-9.44
28,99,-3.37
52,99,-8.74
56,99,-5.08
45,99,0.0
71,99,-3.79
115,99,10.0
58,99,-9.49
85,99,-4.35
107,99,3.21
75,99,-4.09
82,99,0.0
26,99,-10.0
86,99,-1.18
17,99,1.5
81,99,10.0
109,99,-10.0
44,99,2.32
126,99,-5.99
97,99,-8.07
21,99,0.0
109,99,-10.0
125,99,3.05
63,99,0.0
77,99,0.0
100,99,10.0
95,99,-10.0
110,99,0.0
98,99,-2.89
43,99,-10.0
72,99,-6.1
61,99,6.65
126,99,0.0
104,99,7.76
136,99,0.24
36,99,0.0
113,99,-2.62
64,99,10.0
64,99,-10.0
116,99,0.0
115,99,-2.38
92,99,0.0
105,99,19.880000000000003
124,99,-0.83
121,99,0.0
109,99,0.0
76,99,-2.48
122,99,4.8
136,99,8.66
66,99,0.0
96,99,0.0
58,99,-5.46
130,99,0.0
136,99,0.0
113,99,0.0
66,99,0.0
52,99,4.31
72,99,0.0
14,99,-0.98
122,99,-2.87
112,99,-5.51
122,99,1.3
58,99,-6.67
34,99,-2.85
85,99,-7.8
117,99,0.0
102,99,-9.49
100,99,0.0
45,99,-8.62
92,99,-10.0
23,99,-3.62
105,99,0.0
93,99,-2.48
55,99,4.62
49,99,0.0
122,99,3.17
85,99,1.06
46,99,0.0
73,99,-9.99
91,99,2.66
92,99,3.35
90,99,5.96
80,99,0.0
55,99,-5.12
58,99,0.0
120,99,-1.46
78,99,1.42
1,99,1.42
105,99,-4.7
120,99,-9.61
85,99,5.35
82,99,3.46
54,99,-8.72
87,99,0.0
51,99,0.0
67,99,-6.06
49,99,-3.17
81,99,2.93
119,99,0.0
97,99,-10.0
80,99,-8.41
83,99,0.0
125,99,3.94
31,99,7.32
74,99,-1.97
22,99,-1.75
46,99,0.0
33,99,5.37
114,99,0.72
72,99,-6.0
123,99,-9.84
68,99,5.67
86,99,0.0
69,99,0.0
35,99,2.32
103,99,-6.34
85,99,1.06
113,99,-2.14
62,99,5.38
49,99,-3.43
98,99,-8.6
57,99,0.0
69,99,0.0
53,99,-8.64
107,99,0.0
107,99,0.0
95,99,-4.03
61,99,-0.98
56,99,-9.07
123,99,0.0
56,99,0.0
115,99,0.0
109,99,-4.82
108,99,0.89
82,99,0.0
92,99,1.35
107,99,0.0
118,99,0.0
136,99,-9.4
40,99,0.0
114,99,0.0
127,99,0.0
53,99,10.0
62,99,0.0
110,99,5.42
127,99,0.0
71,99,0.0
115,99,0.0
14,99,-9.07
59,99,0.0
83,99,0.0
48,99,0.89
74,99,-10.0
45,99,0.0
84,99,-6.85
108,99,0.0
45,99,-10.0
35,99,-10.0
100,99,0.0
109,99,-9.19
65,99,-5.89
58,99,-4.16
110,99,3.74
56,99,-10.0
28,99,-4.4
60,99,-8.65
100,99,0.0
90,99,3.17
56,99,-0.68
27,99,-5.21
91,99,10.0
89,99,5.96
59,99,-9.8
125,99,10.0
102,99,0.0
50,99,-7.44
47,99,0.0
75,99,3.17
17,99,-6.18
24,99,-5.1
73,99,4.29
67,99,8.76
121,99,0.0
84,99,-5.39
79,99,2.59
34,99,0.0
55,99,0.28
58,99,9.43
52,99,9.84
110,99,2.32
46,99,1.1
108,99,7.72
44,99,0.89
28,99,-3.29
69,99,-3.09
112,99,4.72
120,99,1.5
130,99,0.61
107,99,0.0
61,99,3.41
14,99,10.0
82,99,3.05
91,99,1.3
68,99,-4.84
43,99,3.82
63,99,-3.5
15,99,0.0
52,99,0.57
104,99,8.25
89,99,9.88
108,99,10.0
36,99,6.43
116,99,5.73
20,99,7.56
21,99,6.18
19,99,-6.89
67,99,1.79
36,99,6.67
51,99,-1.24
20,99,1.06
78,99,-4.92
74,99,-1.06
72,99,4.88
62,99,-1.34
57,99,0.0
86,99,0.0
91,99,-9.51
47,99,-3.41
63,99,1.3
107,99,-1.34
32,99,-5.41
19,99,0.93
58,99,2.28
50,99,-4.72
40,99,-7.11
32,99,3.13
95,99,-5.02
70,99,2.09
28,99,-2.4
61,99,10.0
67,99,1.75
64,99,0.0
93,99,0.0
79,99,4.16
111,99,3.86
59,99,-2.87
85,99,-9.63
27,99,0.0
30,99,-6.27
68,99,-6.18
45,99,-8.29
77,99,2.07
77,99,-4.04
31,99,3.68
87,99,0.15
33,99,-6.0
96,99,0.0
67,99,-1.85
85,99,0.0
47,99,9.59
136,99,-2.7
57,99,2.8
96,99,7.32
56,99,-4.09
46,99,10.0
42,99,0.0
38,99,1.99
85,99,7.7
79,99,0.0
48,99,2.64
47,99,-5.89
78,99,-2.2
127,99,-4.85
30,99,0.0
105,99,7.28
72,99,1.83
77,99,1.87
27,99,-8.62
89,99,-1.91
70,99,0.0
21,99,0.53
79,99,0.0
126,99,7.8
21,99,1.42
116,99,-7.199999999999999
53,99,6.38
82,99,10.0
120,99,6.18
111,99,-2.72
88,99,1.83
35,99,-5.24
93,99,14.75
88,99,2.41
77,99,10.0
63,99,0.0
60,99,6.02
84,99,0.0
94,99,1.3
100,99,0.0
86,99,8.81
47,99,1.0
28,99,-8.66
52,99,5.49
45,99,-5.08
61,99,6.3
79,99,-6.59
80,99,1.85
25,99,-9.67
109,99,6.05
25,99,2.38
32,99,3.9
96,99,0.41
71,99,-5.33
115,99,2.71
58,99,1.28
85,99,0.77
107,99,5.37
54,99,5.53
24,99,-1.99
46,99,10.0
29,99,10.0
86,99,2.64
11,99,0.0
55,99,2.52
91,99,5.91
17,99,-4.23
59,99,3.31
21,99,3.01
99,99,6.65
26,99,-2.97
64,99,-6.2
65,99,-5.04
109,99,-3.05
126,99,1.62
15,99,4.41
97,99,1.63
13,99,-7.7
109,99,0.0
125,99,1.63
13,99,-6.18
80,99,1.59
17,99,-1.5
47,99,-4.07
65,99,-9.59
27,99,0.0
18,99,-10.0
116,99,9.67
58,99,9.59
100,99,10.0
85,99,2.89
32,99,-6.32
95,99,0.0
58,99,-2.03
70,99,3.29
109,99,0.0
102,99,1.5
37,99,2.62
44,99,5.28
22,99,1.91
74,99,-6.65
126,99,0.0
35,99,0.0
77,99,-3.66
98,99,3.21
43,99,3.05
68,99,6.18
14,99,-9.13
126,99,3.21
104,99,5.16
136,99,-1.79
35,99,0.0
123,99,-6.89
86,99,0.0
44,99,5.73
94,99,9.35
63,99,5.41
59,99,-3.21
116,99,-7.03
115,99,10.0
90,99,0.0
20,99,2.55
125,99,0.0
127,99,0.0
28,99,2.85
55,99,7.97
92,99,10.0
37,99,2.7
103,99,-9.99
105,99,9.88
10,99,3.43
124,99,-4.04
118,99,0.0
108,99,0.89
121,99,0.0
